,Angles,Times,RSSI,POS
138,-0.03611026038608944,1764581590.758201,"(1.2621853351593018, 7.114003658294678, 6.355301380157471, 0.5934656858444214)",-23.0
139,-0.03611026038608944,1764581590.9684215,"(1.4245702028274536, 6.548000335693359, 6.620271682739258, 0.5093986392021179)",-23.1
140,0.036110260386089665,1764581591.1864076,"(1.3243087530136108, 6.332836151123047, 6.6175689697265625, 0.6054775714874268)",-23.1
141,-0.03611026038608944,1764581591.4007962,"(1.1339398622512817, 6.293332099914551, 5.846612930297852, 0.5729084014892578)",-23.1
142,-0.03611026038608944,1764581591.6232672,"(1.1448538303375244, 6.093146324157715, 6.012455940246582, 0.5137396454811096)",-23.3
143,-0.03611026038608944,1764581591.8418672,"(1.1146128177642822, 6.22046422958374, 6.133028030395508, 0.6952440738677979)",-23.7
144,0.036110260386089665,1764581592.0517259,"(1.1962436437606812, 6.1489338874816895, 6.522180080413818, 0.7772818207740784)",-24.0
145,0.036110260386089665,1764581592.2767317,"(1.399727463722229, 6.989068984985352, 7.925590515136719, 0.8186767101287842)",-24.1
146,0.036110260386089665,1764581592.4891708,"(1.2459197044372559, 6.50231409072876, 8.729012489318848, 0.8405336141586304)",-24.1
147,-0.03611026038608944,1764581592.7111382,"(1.0330008268356323, 5.594638347625732, 5.336009979248047, 0.642652690410614)",-24.1
148,0.036110260386089665,1764581592.926036,"(1.0946170091629028, 5.360237121582031, 5.966948509216309, 0.5522323846817017)",-23.6
149,-0.03611026038608944,1764581593.1391726,"(1.078337550163269, 5.529850006103516, 5.556040287017822, 0.7060245275497437)",-23.6
150,-0.03611026038608944,1764581593.355319,"(1.4150023460388184, 7.149438858032227, 7.050694465637207, 0.7212842702865601)",-23.6
151,-0.03611026038608944,1764581593.57071,"(1.2583633661270142, 6.512468338012695, 6.60724401473999, 0.7455203533172607)",-23.6
152,-0.03611026038608944,1764581593.7930987,"(1.1213984489440918, 6.727268218994141, 6.612010478973389, 0.7486052513122559)",-24.2
153,-0.03611026038608944,1764581594.005943,"(1.1864818334579468, 6.67717981338501, 6.149631023406982, 0.601053774356842)",-24.8
154,-0.03611026038608944,1764581594.2271364,"(1.301795482635498, 7.040957450866699, 6.468853950500488, 0.617279052734375)",-25.1
155,0.036110260386089665,1764581594.4395866,"(1.2558646202087402, 6.722958564758301, 7.071117877960205, 0.6518492698669434)",-25.1
156,-0.03611026038608944,1764581594.6617048,"(1.1164050102233887, 6.726615905761719, 6.471734523773193, 0.8888124227523804)",-25.1
157,-0.03611026038608944,1764581594.8742874,"(1.1772165298461914, 6.476294040679932, 6.529112815856934, 0.5961267352104187)",-25.1
158,0.036110260386089665,1764581595.0876594,"(1.149505376815796, 6.724033355712891, 7.1065778732299805, 0.6540896892547607)",-25.5
159,0.036110260386089665,1764581595.312793,"(1.3216378688812256, 6.681840896606445, 7.091806888580322, 0.4904524087905884)",-25.8
160,-0.03611026038608944,1764581595.526861,"(1.4473586082458496, 6.596371650695801, 6.104541301727295, 0.5218662619590759)",-25.7
161,-0.03611026038608944,1764581595.749199,"(1.3812811374664307, 6.921665191650391, 6.416219711303711, 0.6178468465805054)",-25.6
162,-0.03611026038608944,1764581595.9589312,"(1.3372132778167725, 6.468588352203369, 6.4147796630859375, 0.604406476020813)",-25.6
163,0.036110260386089665,1764581596.1762853,"(1.1142911911010742, 6.146648406982422, 7.384687900543213, 0.48206251859664917)",-25.6
164,0.036110260386089665,1764581596.398209,"(1.097342610359192, 6.415884971618652, 7.087421417236328, 0.7228180170059204)",-25.6
165,0.036110260386089665,1764581596.6107244,"(1.1278549432754517, 6.584548473358154, 7.420744895935059, 0.6905562877655029)",-25.6
166,-0.03611026038608944,1764581596.8302078,"(1.2466579675674438, 7.197559356689453, 6.12380313873291, 0.8669301271438599)",-25.6
167,-0.03611026038608944,1764581597.0475326,"(1.3345972299575806, 6.8689117431640625, 6.625339508056641, 0.752159059047699)",-25.6
168,-0.6860949473357019,1764581597.3033276,"(7.382050037384033, 6.906929016113281, 0.7629451155662537, 0.7266298532485962)",-25.6
169,-0.03611026038608944,1764581597.4831662,"(1.516966700553894, 8.222885131835938, 8.151773452758789, 0.8497829437255859)",-27.4
